Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1597590000.0,2020-08-16 03-PM,ETHUSD,424.01,431.8,422.75,431.16,179.36,76517.79
1597586400.0,2020-08-16 02-PM,ETHUSD,423.18,424.84,422.55,424.01,228.64,96937.99
1597582800.0,2020-08-16 01-PM,ETHUSD,420.16,423.33,418.71,423.18,194.45,82029.39
1597579200.0,2020-08-16 12-PM,ETHUSD,418.38,420.83,413,420.16,682.48,284048.51
1597575600.0,2020-08-16 11-AM,ETHUSD,423.53,423.77,417,418.38,488.45,205226.37
1597572000.0,2020-08-16 10-AM,ETHUSD,427.61,427.61,422.17,423.53,160.29,67949.6
1597568400.0,2020-08-16 09-AM,ETHUSD,426.98,427.96,424.71,427.61,98.51,42022.59
1597564800.0,2020-08-16 08-AM,ETHUSD,426.82,428.29,425.3,426.98,129.57,55228.06
1597561200.0,2020-08-16 07-AM,ETHUSD,428.63,429,425,426.82,247.06,105201.62
1597557600.0,2020-08-16 06-AM,ETHUSD,429.11,429.21,426.84,428.63,98.51,42186.43
1597554000.0,2020-08-16 05-AM,ETHUSD,428.64,429.77,428,429.11,90.68,38914.23
1597550400.0,2020-08-16 04-AM,ETHUSD,427.02,429.3,425.96,428.64,73.43,31353.12
1597546800.0,2020-08-16 03-AM,ETHUSD,426.97,429.5,426.73,427.02,91.43,39182.84
1597543200.0,2020-08-16 02-AM,ETHUSD,430.37,430.37,426.61,426.97,94.24,40318.96
1597539600.0,2020-08-16 01-AM,ETHUSD,427.63,430.37,420,430.37,464.78,197730.39
1597536000.0,2020-08-16 12-AM,ETHUSD,432.6,433.25,427.39,427.63,216.21,93079.78
1597532400.0,2020-08-15 11-PM,ETHUSD,431.51,433.38,429.63,432.6,187.83,81100.13
1597528800.0,2020-08-15 10-PM,ETHUSD,433.62,435.87,431.51,431.51,288.68,125159.83
1597525200.0,2020-08-15 09-PM,ETHUSD,432.26,433.62,429.06,433.62,305.18,131655.38
1597521600.0,2020-08-15 08-PM,ETHUSD,432.5,434.6,431.95,432.26,104.24,45162.75
1597518000.0,2020-08-15 07-PM,ETHUSD,435.97,436.3,432.18,432.5,310.47,134622.4
1597514400.0,2020-08-15 06-PM,ETHUSD,435.54,436.11,434.18,435.97,219.09,95378.03
1597510800.0,2020-08-15 05-PM,ETHUSD,435.42,436.92,435.1,435.54,214.77,93676.12
1597507200.0,2020-08-15 04-PM,ETHUSD,436.24,439.44,433.58,435.42,240.57,104962.26
1597503600.0,2020-08-15 03-PM,ETHUSD,432.95,438.39,432,436.24,342.27,149093.45
1597500000.0,2020-08-15 02-PM,ETHUSD,431.96,434.05,429.1,432.95,439.67,189705.48
1597496400.0,2020-08-15 01-PM,ETHUSD,431.3,434.02,430.72,431.96,324.91,140476.96
1597492800.0,2020-08-15 12-PM,ETHUSD,434.48,436.55,430,431.3,299.17,129618.71
1597489200.0,2020-08-15 11-AM,ETHUSD,435.46,437.18,434.18,434.48,49.42,21553.95
1597485600.0,2020-08-15 10-AM,ETHUSD,436.15,438.53,434.76,435.46,96.33,42103.73
1597482000.0,2020-08-15 09-AM,ETHUSD,434.06,437.88,434.02,436.15,131.64,57386.73
1597478400.0,2020-08-15 08-AM,ETHUSD,437.97,438.93,428,434.06,354.18,153166.47
1597474800.0,2020-08-15 07-AM,ETHUSD,438.66,439,436.75,437.97,86.98,38059.62
1597471200.0,2020-08-15 06-AM,ETHUSD,439.25,440.2,438.66,438.66,42.83,18823.18
1597467600.0,2020-08-15 05-AM,ETHUSD,438.22,439.25,436.52,439.25,89.76,39314.41
1597464000.0,2020-08-15 04-AM,ETHUSD,439.6,440.32,437.14,438.22,104.15,45684.09
1597460400.0,2020-08-15 03-AM,ETHUSD,440,440.82,439.12,439.6,52.5,23076.86
1597456800.0,2020-08-15 02-AM,ETHUSD,441.44,443.04,440,440,116.62,51508.08
1597453200.0,2020-08-15 01-AM,ETHUSD,438.89,441.92,437.49,441.44,150.9,66284.93
1597449600.0,2020-08-15 12-AM,ETHUSD,438.33,440.97,436.01,438.89,251.27,110267.54
1597446000.0,2020-08-14 11-PM,ETHUSD,439.86,440.47,436.34,438.33,74.3,32563.8
1597442400.0,2020-08-14 10-PM,ETHUSD,438.82,440.17,435.71,439.86,80.99,35464.68
1597438800.0,2020-08-14 09-PM,ETHUSD,439.49,440,435.31,438.82,305.73,133992.87
1597435200.0,2020-08-14 08-PM,ETHUSD,441.68,442.6,437.5,439.49,228.0,100459.53
1597431600.0,2020-08-14 07-PM,ETHUSD,443.45,443.61,439.72,441.68,326.67,144414.97
1597428000.0,2020-08-14 06-PM,ETHUSD,440.87,444.51,440.5,443.45,165.12,73069.38
1597424400.0,2020-08-14 05-PM,ETHUSD,441.63,442.32,437.52,440.87,419.25,184571.54
1597420800.0,2020-08-14 04-PM,ETHUSD,437.09,444.49,434.62,441.63,798.9,351766.27
1597417200.0,2020-08-14 03-PM,ETHUSD,427.37,437.29,424.39,437.09,589.86,254061.2
1597413600.0,2020-08-14 02-PM,ETHUSD,426.3,427.69,422.78,427.37,238.5,101307.2
1597410000.0,2020-08-14 01-PM,ETHUSD,427.09,427.09,423.25,426.3,189.1,80372.63
1597406400.0,2020-08-14 12-PM,ETHUSD,427.99,428.6,426.04,427.09,359.76,153627.17
1597402800.0,2020-08-14 11-AM,ETHUSD,425.1,429.32,423.61,427.99,96.73,41287.1
1597399200.0,2020-08-14 10-AM,ETHUSD,424.13,427.76,423.43,425.1,170.44,72574.42
1597395600.0,2020-08-14 09-AM,ETHUSD,423.58,425,422.76,424.13,53.22,22568.59
1597392000.0,2020-08-14 08-AM,ETHUSD,423.23,426.15,422.53,423.58,225.35,95469.66
1597388400.0,2020-08-14 07-AM,ETHUSD,422.82,424.29,420.08,423.23,272.71,115222.41
1597384800.0,2020-08-14 06-AM,ETHUSD,421.28,423.13,420.28,422.82,90.96,38343.43
1597381200.0,2020-08-14 05-AM,ETHUSD,426.08,426.08,421.28,421.28,116.0,49108.21
1597377600.0,2020-08-14 04-AM,ETHUSD,421.74,426.08,421.52,426.08,172.88,73147.08
1597374000.0,2020-08-14 03-AM,ETHUSD,423.09,424.06,416.97,421.74,354.03,149097.14
1597370400.0,2020-08-14 02-AM,ETHUSD,425.73,426.77,422.19,423.09,159.61,67826.26
1597366800.0,2020-08-14 01-AM,ETHUSD,425.08,427.02,422.26,425.73,190.13,80731.53
1597363200.0,2020-08-14 12-AM,ETHUSD,424.51,431.11,423.29,425.08,977.24,417408.32
1597359600.0,2020-08-13 11-PM,ETHUSD,423.66,426.85,419.42,424.51,794.4,336123.93
1597356000.0,2020-08-13 10-PM,ETHUSD,418.63,431.95,418.63,423.66,1159.52,493337.91
1597352400.0,2020-08-13 09-PM,ETHUSD,409.92,424.44,409.92,418.63,1929.36,806601.95
1597348800.0,2020-08-13 08-PM,ETHUSD,393.93,412.78,393.93,409.92,1179.02,477028.09
1597345200.0,2020-08-13 07-PM,ETHUSD,392.02,395.84,392.02,393.93,240.58,94974.86
1597341600.0,2020-08-13 06-PM,ETHUSD,392.75,394.11,391.32,392.02,202.87,79706.06
1597338000.0,2020-08-13 05-PM,ETHUSD,392.37,393.15,390.27,392.75,306.78,120257.77
1597334400.0,2020-08-13 04-PM,ETHUSD,392.73,393.82,387.88,392.37,328.12,128357.11
1597330800.0,2020-08-13 03-PM,ETHUSD,392.87,392.89,389.64,392.73,167.79,65562.8
1597327200.0,2020-08-13 02-PM,ETHUSD,391.59,393.18,389.25,392.87,379.63,148565.01
1597323600.0,2020-08-13 01-PM,ETHUSD,389.34,393.55,386.83,391.59,192.18,75034.3
1597320000.0,2020-08-13 12-PM,ETHUSD,393.81,395.54,384.84,389.34,357.46,139580.68
1597316400.0,2020-08-13 11-AM,ETHUSD,388.77,397.8,388.41,393.81,656.23,258997.53
1597312800.0,2020-08-13 10-AM,ETHUSD,386.14,388.77,383.55,388.77,229.53,88452.17
1597309200.0,2020-08-13 09-AM,ETHUSD,383.29,386.85,377.08,386.14,341.71,130554.07
1597305600.0,2020-08-13 08-AM,ETHUSD,390.12,390.22,381.21,383.29,431.3,166456.46
1597302000.0,2020-08-13 07-AM,ETHUSD,392.33,393.11,389.02,390.12,207.89,81333.81
1597298400.0,2020-08-13 06-AM,ETHUSD,391.91,392.76,390.65,392.33,181.77,71144.48
1597294800.0,2020-08-13 05-AM,ETHUSD,393.13,393.13,391.13,391.91,108.43,42501.29
1597291200.0,2020-08-13 04-AM,ETHUSD,394.66,396.49,393.02,393.13,245.94,97144.38
1597287600.0,2020-08-13 03-AM,ETHUSD,392.51,394.66,391.76,394.66,100.89,39661.41
1597284000.0,2020-08-13 02-AM,ETHUSD,392.17,393.85,390.23,392.51,215.61,84572.31
1597280400.0,2020-08-13 01-AM,ETHUSD,393.59,395,389.22,392.17,867.18,339384.92
1597276800.0,2020-08-13 12-AM,ETHUSD,387.14,394.5,386.85,393.59,289.16,112880.75
1597273200.0,2020-08-12 11-PM,ETHUSD,386.33,387.8,386.33,387.14,168.62,65288.27
1597269600.0,2020-08-12 10-PM,ETHUSD,382.58,386.75,382.58,386.33,209.68,80901.36
1597266000.0,2020-08-12 09-PM,ETHUSD,386.11,386.19,382.58,382.58,603.34,231972.04
1597262400.0,2020-08-12 08-PM,ETHUSD,387.45,389.36,385.7,386.11,206.01,79800.04
1597258800.0,2020-08-12 07-PM,ETHUSD,383.48,389,383.48,387.45,340.57,131567.93
1597255200.0,2020-08-12 06-PM,ETHUSD,383.74,384.72,382.72,383.48,233.01,89342.4
1597251600.0,2020-08-12 05-PM,ETHUSD,382.87,383.74,381.27,383.74,107.19,40983.89
1597248000.0,2020-08-12 04-PM,ETHUSD,385.37,386.58,382.48,382.87,306.28,117582.69
1597244400.0,2020-08-12 03-PM,ETHUSD,385.75,387.04,384,385.37,139.67,53798.69
1597240800.0,2020-08-12 02-PM,ETHUSD,386.64,387,384.22,385.75,168.93,65124.0
1597237200.0,2020-08-12 01-PM,ETHUSD,384.3,386.73,380.27,386.64,465.98,178770.27
1597233600.0,2020-08-12 12-PM,ETHUSD,381.5,384.3,380.06,384.3,48.73,18612.63
1597230000.0,2020-08-12 11-AM,ETHUSD,383.34,384.51,381.12,381.5,182.23,69738.25
1597226400.0,2020-08-12 10-AM,ETHUSD,381.41,384.91,380.1,383.34,202.55,77372.06
1597222800.0,2020-08-12 09-AM,ETHUSD,378.71,381.94,378.54,381.41,127.82,48570.05
1597219200.0,2020-08-12 08-AM,ETHUSD,379.27,382.18,378.17,378.71,164.8,62606.83
1597215600.0,2020-08-12 07-AM,ETHUSD,374.13,381.45,373.88,379.27,285.28,107936.8
1597212000.0,2020-08-12 06-AM,ETHUSD,369.86,374.61,365.54,374.13,237.3,87796.05
1597208400.0,2020-08-12 05-AM,ETHUSD,373.75,374.96,369.8,369.86,327.68,121682.37
1597204800.0,2020-08-12 04-AM,ETHUSD,377,377.66,373.75,373.75,187.82,70499.1
1597201200.0,2020-08-12 03-AM,ETHUSD,373.63,377.35,373.58,377,185.69,69755.74
1597197600.0,2020-08-12 02-AM,ETHUSD,378.1,378.46,371.92,373.63,269.69,101039.72
1597194000.0,2020-08-12 01-AM,ETHUSD,376.74,380.05,376.64,378.1,41.88,15846.6
1597190400.0,2020-08-12 12-AM,ETHUSD,378.97,379.89,376,376.74,192.37,72603.98
1597186800.0,2020-08-11 11-PM,ETHUSD,375.58,381.23,375.34,378.97,159.74,60364.86
1597183200.0,2020-08-11 10-PM,ETHUSD,373.85,375.96,371.89,375.58,258.04,96399.24
1597179600.0,2020-08-11 09-PM,ETHUSD,373.18,376.16,367.39,373.85,697.84,259659.68
1597176000.0,2020-08-11 08-PM,ETHUSD,380.19,380.24,366.99,373.18,705.79,263801.39
1597172400.0,2020-08-11 07-PM,ETHUSD,382.42,382.42,378.94,380.19,224.77,85519.35
1597168800.0,2020-08-11 06-PM,ETHUSD,385.67,385.68,381.12,382.42,101.97,39076.94
1597165200.0,2020-08-11 05-PM,ETHUSD,384.83,386.52,382.62,385.67,163.51,62876.6
1597161600.0,2020-08-11 04-PM,ETHUSD,382.8,384.91,375,384.83,421.42,160215.58
1597158000.0,2020-08-11 03-PM,ETHUSD,385.62,386.23,377,382.8,496.1,189787.66
1597154400.0,2020-08-11 02-PM,ETHUSD,389.03,389.4,384.79,385.62,284.81,110084.65
1597150800.0,2020-08-11 01-PM,ETHUSD,386.94,389.55,383.5,389.03,538.72,207920.81
1597147200.0,2020-08-11 12-PM,ETHUSD,391.55,391.97,386.94,386.94,169.88,66058.18
1597143600.0,2020-08-11 11-AM,ETHUSD,391.42,393.09,390.8,391.55,163.98,64189.71
1597140000.0,2020-08-11 10-AM,ETHUSD,390.37,391.91,388.21,391.42,133.27,51957.85
1597136400.0,2020-08-11 09-AM,ETHUSD,389.26,391.74,389.26,390.37,124.12,48565.53
1597132800.0,2020-08-11 08-AM,ETHUSD,391.74,392.25,389.26,389.26,121.51,47424.67
1597129200.0,2020-08-11 07-AM,ETHUSD,391.41,393.14,389.2,391.74,137.02,53508.01
1597125600.0,2020-08-11 06-AM,ETHUSD,395.46,395.46,390,391.41,426.14,167207.86
1597122000.0,2020-08-11 05-AM,ETHUSD,395.37,396.06,393.4,395.46,110.2,43580.39
1597118400.0,2020-08-11 04-AM,ETHUSD,394.49,396.31,393.78,395.37,69.13,27291.83
1597114800.0,2020-08-11 03-AM,ETHUSD,396.54,397.3,393.49,394.49,197.34,77961.13
1597111200.0,2020-08-11 02-AM,ETHUSD,397.61,398.43,396.54,396.54,92.75,36831.13
1597107600.0,2020-08-11 01-AM,ETHUSD,395.71,397.75,395.4,397.61,89.3,35460.52
1597104000.0,2020-08-11 12-AM,ETHUSD,395.94,396.48,394.12,395.71,125.09,49381.7
1597100400.0,2020-08-10 11-PM,ETHUSD,394.74,396.09,393.98,395.94,163.18,64461.41
1597096800.0,2020-08-10 10-PM,ETHUSD,393.82,395.57,392.17,394.74,111.47,43934.88
1597093200.0,2020-08-10 09-PM,ETHUSD,395.51,395.55,392.26,393.82,135.7,53486.04
1597089600.0,2020-08-10 08-PM,ETHUSD,395.42,397.04,393.31,395.51,202.75,80179.79
1597086000.0,2020-08-10 07-PM,ETHUSD,396.06,397.48,394.77,395.42,182.89,72411.45
1597082400.0,2020-08-10 06-PM,ETHUSD,397.46,398.9,395.98,396.06,107.24,42607.39
1597078800.0,2020-08-10 05-PM,ETHUSD,394.32,398,394.32,397.46,203.89,80747.24
1597075200.0,2020-08-10 04-PM,ETHUSD,397.21,398.14,392.64,394.32,1576.31,622781.3
1597071600.0,2020-08-10 03-PM,ETHUSD,395.35,397.45,392.5,397.21,285.6,112865.06
1597068000.0,2020-08-10 02-PM,ETHUSD,396.36,397.16,394.94,395.35,122.35,48458.47
1597064400.0,2020-08-10 01-PM,ETHUSD,395.1,396.36,394.18,396.36,176.67,69781.33
1597060800.0,2020-08-10 12-PM,ETHUSD,391.73,395.6,390.75,395.1,420.64,165339.84
1597057200.0,2020-08-10 11-AM,ETHUSD,390.94,392.63,390.68,391.73,206.7,80980.71
1597053600.0,2020-08-10 10-AM,ETHUSD,395,395.57,385,390.94,507.13,198139.11
1597050000.0,2020-08-10 09-AM,ETHUSD,396,396.15,394.17,395,206.76,81741.44
1597046400.0,2020-08-10 08-AM,ETHUSD,395.4,397.32,395.31,396,196.54,77908.38
1597042800.0,2020-08-10 07-AM,ETHUSD,397.05,397.44,395.4,395.4,70.45,27931.76
1597039200.0,2020-08-10 06-AM,ETHUSD,395.36,397.28,394.98,397.05,39.77,15750.75
1597035600.0,2020-08-10 05-AM,ETHUSD,396.53,397.14,394.5,395.36,300.14,118847.96
1597032000.0,2020-08-10 04-AM,ETHUSD,397.64,400.05,396.28,396.53,185.01,73761.89
1597028400.0,2020-08-10 03-AM,ETHUSD,396.85,398.42,395.42,397.64,487.24,193268.19
1597024800.0,2020-08-10 02-AM,ETHUSD,395.44,399,395.11,396.85,542.3,215461.83
1597021200.0,2020-08-10 01-AM,ETHUSD,391.78,395.46,390.77,395.44,303.5,119299.11
1597017600.0,2020-08-10 12-AM,ETHUSD,390.25,393.1,390.25,391.78,173.52,68022.57
1597014000.0,2020-08-09 11-PM,ETHUSD,389.34,390.7,387.5,390.25,145.16,56437.0
1597010400.0,2020-08-09 10-PM,ETHUSD,389.2,391.43,387.56,389.34,137.31,53475.24
1597006800.0,2020-08-09 09-PM,ETHUSD,393,394.08,388.82,389.2,192.32,75288.49
1597003200.0,2020-08-09 08-PM,ETHUSD,389.76,393,388.24,393,299.24,116747.82
1596999600.0,2020-08-09 07-PM,ETHUSD,390.28,391.47,389.15,389.76,126.83,49487.02
1596996000.0,2020-08-09 06-PM,ETHUSD,385.43,390.28,385.43,390.28,80.02,31024.65
1596992400.0,2020-08-09 05-PM,ETHUSD,388.61,389.54,385.37,385.43,165.97,64232.01
1596988800.0,2020-08-09 04-PM,ETHUSD,387.13,391.65,386.07,388.61,113.72,44202.22
1596985200.0,2020-08-09 03-PM,ETHUSD,385.65,388.6,384.5,387.13,66.25,25612.72
1596981600.0,2020-08-09 02-PM,ETHUSD,388.35,389.09,384.46,385.65,208.05,80667.46
1596978000.0,2020-08-09 01-PM,ETHUSD,389.08,390.42,387,388.35,68.82,26735.67
1596974400.0,2020-08-09 12-PM,ETHUSD,392,392.46,387.76,389.08,186.79,72796.68
1596970800.0,2020-08-09 11-AM,ETHUSD,391.34,393.62,390.88,392,59.73,23444.57
1596967200.0,2020-08-09 10-AM,ETHUSD,389.58,391.43,387.47,391.34,57.76,22506.62
1596963600.0,2020-08-09 09-AM,ETHUSD,394,395.45,384,389.58,361.71,140723.53
1596960000.0,2020-08-09 08-AM,ETHUSD,395.86,396.69,394,394,68.21,26938.91
1596956400.0,2020-08-09 07-AM,ETHUSD,393.37,395.92,393.28,395.86,22.84,9024.93
1596952800.0,2020-08-09 06-AM,ETHUSD,393.18,394.84,393.07,393.37,79.32,31239.97
1596949200.0,2020-08-09 05-AM,ETHUSD,394.68,395.89,393,393.18,64.98,25646.08
1596945600.0,2020-08-09 04-AM,ETHUSD,395.89,395.97,393.97,394.68,112.31,44361.44
1596942000.0,2020-08-09 03-AM,ETHUSD,395.49,397.68,394.9,395.89,144.95,57543.44
1596938400.0,2020-08-09 02-AM,ETHUSD,396.35,397.47,395.49,395.49,108.03,42835.57
1596934800.0,2020-08-09 01-AM,ETHUSD,398.3,398.43,393.7,396.35,221.46,87727.0
1596931200.0,2020-08-09 12-AM,ETHUSD,397.24,400.57,396.49,398.3,559.66,223314.86
1596927600.0,2020-08-08 11-PM,ETHUSD,391.27,397.45,389.25,397.24,286.79,112577.02
1596924000.0,2020-08-08 10-PM,ETHUSD,391.5,392.43,389.74,391.27,138.26,54107.22
1596920400.0,2020-08-08 09-PM,ETHUSD,388.54,391.5,388.44,391.5,129.0,50351.73
1596916800.0,2020-08-08 08-PM,ETHUSD,389.69,389.69,387.27,388.54,112.79,43802.57
1596913200.0,2020-08-08 07-PM,ETHUSD,391.21,391.56,385.83,389.69,930.63,361312.69
1596909600.0,2020-08-08 06-PM,ETHUSD,391.85,391.89,389.77,391.21,272.31,106373.25
1596906000.0,2020-08-08 05-PM,ETHUSD,390.51,392.79,387.86,391.85,110.09,43044.69
1596902400.0,2020-08-08 04-PM,ETHUSD,391.2,392.84,386.56,390.51,336.62,131279.34
1596898800.0,2020-08-08 03-PM,ETHUSD,390.21,392.86,390.21,391.2,145.26,56908.83
1596895200.0,2020-08-08 02-PM,ETHUSD,390.74,391.29,388.44,390.21,68.21,26561.8
1596891600.0,2020-08-08 01-PM,ETHUSD,391.88,392.59,389.79,390.74,396.72,155290.0
1596888000.0,2020-08-08 12-PM,ETHUSD,391.64,393.47,390.61,391.88,230.02,90184.22
1596884400.0,2020-08-08 11-AM,ETHUSD,388.09,392.42,387.9,391.64,222.2,86714.78
1596880800.0,2020-08-08 10-AM,ETHUSD,386.36,388.67,384.6,388.09,408.51,157761.88
1596877200.0,2020-08-08 09-AM,ETHUSD,379.3,386.5,379.3,386.36,71.55,27459.72
1596873600.0,2020-08-08 08-AM,ETHUSD,380.61,381.01,378.65,379.3,146.85,55722.37
1596870000.0,2020-08-08 07-AM,ETHUSD,380.59,381.9,380.43,380.61,65.25,24866.19
1596866400.0,2020-08-08 06-AM,ETHUSD,381.22,381.33,380.22,380.59,32.21,12256.06
1596862800.0,2020-08-08 05-AM,ETHUSD,377.89,381.47,377.89,381.22,27.75,10548.29
1596859200.0,2020-08-08 04-AM,ETHUSD,378.55,379.8,377.89,377.89,41.98,15889.42
1596855600.0,2020-08-08 03-AM,ETHUSD,380.33,380.59,377.6,378.55,169.66,64454.04
1596852000.0,2020-08-08 02-AM,ETHUSD,382.17,382.19,379.12,380.33,40.01,15200.47
1596848400.0,2020-08-08 01-AM,ETHUSD,380.53,382.79,380.31,382.17,54.68,20857.37
1596844800.0,2020-08-08 12-AM,ETHUSD,379.86,380.98,376.38,380.53,367.76,139538.51
1596841200.0,2020-08-07 11-PM,ETHUSD,381.13,383.05,379.3,379.86,119.89,45701.43
1596837600.0,2020-08-07 10-PM,ETHUSD,380.07,383.29,379.45,381.13,269.15,102653.82
1596834000.0,2020-08-07 09-PM,ETHUSD,378.38,380.07,376.92,380.07,104.23,39385.36
1596830400.0,2020-08-07 08-PM,ETHUSD,375.31,380.48,373.83,378.38,141.23,53470.0
1596826800.0,2020-08-07 07-PM,ETHUSD,373.23,377.18,372.88,375.31,250.09,93936.39
1596823200.0,2020-08-07 06-PM,ETHUSD,373.99,374.1,365.36,373.23,607.76,225151.64
1596819600.0,2020-08-07 05-PM,ETHUSD,379.89,379.89,363.9,373.99,1053.59,393310.12
1596816000.0,2020-08-07 04-PM,ETHUSD,385.77,387.03,379.89,379.89,364.69,139887.89
1596812400.0,2020-08-07 03-PM,ETHUSD,385.07,387.86,384.53,385.77,187.69,72602.31
1596808800.0,2020-08-07 02-PM,ETHUSD,394.12,394.12,378,385.07,902.05,347854.66
1596805200.0,2020-08-07 01-PM,ETHUSD,395.16,395.54,393.38,394.12,96.43,37988.02
1596801600.0,2020-08-07 12-PM,ETHUSD,394.71,395.51,392.4,395.16,771.56,304038.74
1596798000.0,2020-08-07 11-AM,ETHUSD,395.09,395.11,393,394.71,249.35,98258.43
1596794400.0,2020-08-07 10-AM,ETHUSD,396.2,396.84,394.74,395.09,157.24,62255.7
1596790800.0,2020-08-07 09-AM,ETHUSD,395.78,397.5,395.31,396.2,164.49,65234.2
1596787200.0,2020-08-07 08-AM,ETHUSD,394.36,396.57,392.73,395.78,175.34,69189.99
1596783600.0,2020-08-07 07-AM,ETHUSD,395.32,395.32,393.72,394.36,69.5,27415.15
1596780000.0,2020-08-07 06-AM,ETHUSD,394.42,395.71,394.23,395.32,112.43,44448.38
1596776400.0,2020-08-07 05-AM,ETHUSD,395.78,395.96,394,394.42,177.21,69963.85
1596772800.0,2020-08-07 04-AM,ETHUSD,395.97,396.33,394.39,395.78,72.92,28817.22
1596769200.0,2020-08-07 03-AM,ETHUSD,396.93,398.18,395.61,395.97,250.76,99581.49
1596765600.0,2020-08-07 02-AM,ETHUSD,397.24,398.64,396.72,396.93,168.91,67205.76
1596762000.0,2020-08-07 01-AM,ETHUSD,395.15,398.57,395.15,397.24,157.22,62498.35
1596758400.0,2020-08-07 12-AM,ETHUSD,395.42,396.54,394.09,395.15,225.62,89235.05
1596754800.0,2020-08-06 11-PM,ETHUSD,393.99,395.42,391.11,395.42,198.14,77875.6
1596751200.0,2020-08-06 10-PM,ETHUSD,395.89,396,393.81,393.99,156.32,61730.32
1596747600.0,2020-08-06 09-PM,ETHUSD,396.69,398.1,393.01,395.89,221.59,87604.89
1596744000.0,2020-08-06 08-PM,ETHUSD,397,398.47,395.79,396.69,137.34,54562.46
1596740400.0,2020-08-06 07-PM,ETHUSD,397.35,398.96,396.66,397,129.67,51580.39
1596736800.0,2020-08-06 06-PM,ETHUSD,397.11,397.6,394.83,397.35,464.46,184161.47
1596733200.0,2020-08-06 05-PM,ETHUSD,398.34,398.83,395.89,397.11,127.04,50453.95
1596729600.0,2020-08-06 04-PM,ETHUSD,400,400.58,397.16,398.34,236.38,94280.85
1596726000.0,2020-08-06 03-PM,ETHUSD,396.65,401,396.65,400,587.14,234544.1
1596722400.0,2020-08-06 02-PM,ETHUSD,399.71,399.71,395.43,396.65,224.91,89349.81
1596718800.0,2020-08-06 01-PM,ETHUSD,397.53,399.86,396.06,399.71,121.47,48415.22
1596715200.0,2020-08-06 12-PM,ETHUSD,395.08,397.71,395.08,397.53,89.53,35518.74
1596711600.0,2020-08-06 11-AM,ETHUSD,394.26,396,393.92,395.08,127.23,50278.3
1596708000.0,2020-08-06 10-AM,ETHUSD,397.11,397.11,394,394.26,369.77,146064.03
1596704400.0,2020-08-06 09-AM,ETHUSD,398,398.17,396.65,397.11,97.51,38766.85
1596700800.0,2020-08-06 08-AM,ETHUSD,395.82,398,395.31,398,61.48,24399.87
1596697200.0,2020-08-06 07-AM,ETHUSD,397.66,397.66,395.15,395.82,51.67,20481.77
1596693600.0,2020-08-06 06-AM,ETHUSD,395.07,397.66,394.55,397.66,64.86,25699.05
1596690000.0,2020-08-06 05-AM,ETHUSD,394.23,396.22,393.4,395.07,75.6,29847.88
1596686400.0,2020-08-06 04-AM,ETHUSD,395.98,395.98,393,394.23,215.62,84996.99
1596682800.0,2020-08-06 03-AM,ETHUSD,398.16,398.16,395.63,395.98,150.62,59752.13
1596679200.0,2020-08-06 02-AM,ETHUSD,397.56,398.16,395.1,398.16,91.11,36162.49
1596675600.0,2020-08-06 01-AM,ETHUSD,400.23,400.23,397.14,397.56,122.59,48966.0
1596672000.0,2020-08-06 12-AM,ETHUSD,400.86,403.99,398.99,400.23,541.35,217441.32
1596668400.0,2020-08-05 11-PM,ETHUSD,397.23,401.56,397.23,400.86,237.52,95048.84
1596664800.0,2020-08-05 10-PM,ETHUSD,402.85,403.82,390.48,397.23,697.26,277131.51
1596661200.0,2020-08-05 09-PM,ETHUSD,400,404.22,398.85,402.85,202.93,81404.55
1596657600.0,2020-08-05 08-PM,ETHUSD,398.99,401,398.15,400,206.58,82618.92
1596654000.0,2020-08-05 07-PM,ETHUSD,397.56,400,397.4,398.99,335.51,134000.3
1596650400.0,2020-08-05 06-PM,ETHUSD,397.76,398.64,396.96,397.56,140.47,55826.72
1596646800.0,2020-08-05 05-PM,ETHUSD,396.68,397.76,395.11,397.76,107.7,42714.62
1596643200.0,2020-08-05 04-PM,ETHUSD,394.59,401,393.82,396.68,322.17,127940.51
1596639600.0,2020-08-05 03-PM,ETHUSD,394.75,397.04,393.3,394.59,372.5,147182.55
1596636000.0,2020-08-05 02-PM,ETHUSD,399.44,399.81,391.42,394.75,585.6,231952.51
1596632400.0,2020-08-05 01-PM,ETHUSD,399.53,403.3,398.11,399.44,480.87,192570.27
1596628800.0,2020-08-05 12-PM,ETHUSD,397.48,400.8,395.61,399.53,539.48,215025.57
1596625200.0,2020-08-05 11-AM,ETHUSD,393.13,397.69,392.95,397.48,595.33,235042.74
1596621600.0,2020-08-05 10-AM,ETHUSD,393.23,393.6,391.45,393.13,69.61,27330.06
1596618000.0,2020-08-05 09-AM,ETHUSD,390.33,393.85,390.33,393.23,132.37,51878.66
1596614400.0,2020-08-05 08-AM,ETHUSD,390.35,391.93,389.3,390.33,109.34,42673.13
1596610800.0,2020-08-05 07-AM,ETHUSD,390.72,392.07,389.64,390.35,118.85,46441.42
1596607200.0,2020-08-05 06-AM,ETHUSD,391.15,393.98,390.72,390.72,62.93,24669.9
1596603600.0,2020-08-05 05-AM,ETHUSD,388.51,391.17,387.34,391.15,456.81,177211.35
1596600000.0,2020-08-05 04-AM,ETHUSD,389.36,390.24,387.1,388.51,278.2,107868.62
